cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
9843c73e-c0ee-4380-a9ca-093d876ba133,228769,The University of Texas at Arlington,Texas,2026-05-08,2026,program_suspension,Programs suspended,UTA confirmed via email to faculty/staff and statement to WFAA that it will suspend new admissions into some programs and consolidate overlapping degree…,"UTA confirmed via email to faculty/staff and statement to WFAA that it will suspend new admissions into some programs and consolidate overlapping degree pathways in others. Changes affect fewer than 200 of 42,700+ enrolled students. All currently enrolled/admitted students can complete degrees without disruption; individualized advising and transition options will be provided. Suspending new admissions: BA in Art History, MS in Sustainable Building Technology, MS in Taxation (certificates, elective courses, and minors in these programs remain available).",https://www.wfaa.com/article/news/local/tarrant-county/ut-arlington-cutting-consolidating-degree-programs/287-ecc4df30-16bd-4781-836a-06e9ba6003a7,,WFAA,scraper
f3ccbb29-e2ee-4a35-a46a-7e3d27815607,162007,Bowie State University,Maryland,2026-05-07,2026,staff_layoff,79 positions eliminated amid second consecutive multimillion-dollar deficit,79 positions eliminated amid second consecutive multimillion-dollar deficit,"President Aminta Breaux announced elimination of 79 total positions through reorganization, vacancy cuts, and direct layoffs — ~6% of 1,175-person workforce. Second consecutive deficit: $13.6M shortfall in prior year (resolved via hiring delays and vacant position cuts); now facing $18M deficit for 2026-27. Maryland's oldest HBCU, founded 1865. Prior year deficit addressed without layoffs; this round requires direct workforce reduction. Breaux stated decisions made ""with care, thoughtfulness and deep respect for faculty, staff and students."" Specific breakdown of faculty vs staff positions not disclosed in available reporting.",https://wtop.com/education/2026/05/bowie-state-university-to-lay-off-employees-amid-18-million-deficit/,,WTOP / The Banner,scraper
fc1fd693-602e-4c01-9f75-4bb4ba01d1b7,126818,Colorado State University-Fort Collins,Colorado,2026-05-07,2026,staff_layoff,$35.8M in strategic cuts including staff layoffs and 0.5% workforce reduction,$35.8M in strategic cuts including staff layoffs and 0.5% workforce reduction,CSU System board approved FY2027 budget May 7-8 with $35.8M in strategic cuts at Fort Collins campus: staff layoffs (0.5% of workforce) + $3M from eliminating vacant positions. Financial aid tied to tuition costs preserved; 3% merit raise pool maintained for faculty/staff. Driven by Colorado state budget flat-funding higher ed to close $1.5B state deficit (constitutional balanced budget requirement). Tuition for in-state students capped at 3.5% increase by state.,https://www.highereddive.com/news/colorado-state-university-turns-to-layoffs-and-other-cuts-to-manage-budget/819906/,,Higher Ed Dive,scraper
fa00ac44-597c-4ebc-887d-4e1ed4429e74,157085,University of Kentucky,Kentucky,2026-05-07,2026,staff_layoff,96 UK employees laid off due to federal grant terminations in medicine and HIV programs,96 UK employees laid off due to federal grant terminations in medicine and HIV programs,"96 employees in UK College of Medicine Department of Behavioral Science and UK Healthcare HIV Program Operations laid off effective June 30 due to discontinuation of federal grant funding. UK will try to help affected employees find other positions at the university; all employees receive 60 days notice and pay per WARN Act. Separate from 926 Aramark Campus LLC dining/concessions contractor layoffs (also effective June 30) — those are third-party contractor employees, not UK staff, and Aramark/UK expect most to transition to new provider. UK ending 12-year Aramark partnership and exploring new enterprise services provider for dining and concessions.",https://www.wdrb.com/news/education/university-of-kentucky-restructuring-leads-to-hundreds-of-employee-layoffs/article_9d0325bd-1964-41a3-95d1-586172425025.html,,WDRB,scraper
95947e91-1e2b-423d-b023-5a491949ac2b,110574,California State University-East Bay,California,2026-05-05,2026,program_suspension,INSPIRE first-year student success program shut down due to lack of funding,"INSPIRE (Incoming Student Program for Inclusion, Retention, and Excellence) shutting down after spring 2026 semester.","INSPIRE (Incoming Student Program for Inclusion, Retention, and Excellence) shutting down after spring 2026 semester. Established 2022; served first-year students with small cohorts, GE course support, financial planning, schedule planning, and faculty/peer connections. Particularly impactful for first-generation college students. Shut down due to lack of funding amid CSU system-wide budget crisis ($1B+ projected CSU deficit for 2026-27).",https://thepioneeronline.com/49990/features/cal-state-east-bay-to-shut-down-inspire-program-raising-concerns-for-incoming-first-year-students/,,The Pioneer,scraper
9c7b5d91-e7ee-4e3b-8a24-72483f93a1af,206604,Wright State University-Main Campus,Ohio,2026-05-04,2026,program_suspension,"4 programs eliminated under Ohio SB1 mandate, 19 total cut since 2024","4 programs eliminated under Ohio SB1 mandate, 19 total cut since 2024","Most recent round eliminated 4 programs: BA Public Health (merged into BS Public Health), Regional Studies graduate certificate (0 enrolled), School Nurse graduate certificate (0 enrolled), MA International Relations (declining enrollment; new track in MPA being developed). Part of ongoing Ohio SB1 compliance requiring elimination of programs with fewer than 15 graduates over 3 years. WSU previously eliminated 15 programs under SB1 including BA African-American Studies, BA Women and Gender Studies, BA Philosophy, BA Chemistry, and others. 5 new programs approved simultaneously: BS Accelerated Health Sciences, STEM MBA, Classical Cultures minor, Manufacturing and Logistics minor, Operations and Data Analytics minor. Provost James Denniston cited enrollment trends, workforce needs, incoming student interests, HS pathways, and peer institution offerings as decision factors.",https://www.daytondailynews.com/local/education/wright-state-cuts-low-enrolled-programs-and-creates-new-majors/article_35b2597d-64e9-5fb3-a1e9-f588a45163f8.html,,Dayton Daily News,scraper
e9837fc2-439f-4979-8c0b-e26e04ec3b97,151351,Indiana University-Bloomington,Indiana,2026-05-01,2026,staff_layoff,19 positions eliminated across IT Services and Luddy School of Informatics,19 positions eliminated across IT Services and Luddy School of Informatics,"13 IT Services (UITS) positions eliminated May 1 per VP Kendra Ketchum email — driven by need to align resources with university priorities and ensure long-term financial sustainability. 6 additional Luddy School of Informatics, Computing and Engineering positions eliminated May 29 per Dean Joanna Millunchick email — part of school restructuring to align with evolving university priorities. 19 total confirmed cuts; university declined to confirm broader scope despite social media reports of additional departmental cuts. IU policy requires 30 days written notice; WARN Act 60-day notice applies if total exceeds 50. No WARN filing on Indiana DWD website as of publication. Separate from Indiana HEA 1001 program cuts (April 2026) also in database. Also: IU-licensed public media station WFIU/WTIU cut 4 full-time + 14 part-time positions the same week.",https://www.ipm.org/news/2026-05-29/luddy-school-adds-to-ius-layoffs-eliminating-six-positions,,Indiana Public Media,scraper
3eea45ac-ec4e-470f-aa60-2b4c5d5f9d2a,203517,Kent State University at Kent,Ohio,2026-05-01,2026,staff_layoff,Up to 45 staff layoffs to close $18M FY2027 budget shortfall,Up to 45 staff layoffs to close $18M FY2027 budget shortfall,"President Diacon announced up to 45 layoffs in April 30 ""Talk with Todd"" campus address; notices going out in coming weeks pending FY2027 budget board approval. VP budgets cut 5-10%. $18M shortfall driven by expected state funding reduction, anticipated enrollment decline, inflation, and significant drop in international students due to federal visa policy changes. 2% raise for all non-union employees also announced. KSU has been reducing budget gradually for 10+ years. Strong enrollment continues in College of Aeronautics and Engineering and fashion design.",https://www.wosu.org/2026-05-04/kent-state-university-says-it-will-lay-off-up-to-45-staff-in-the-coming-weeks,,WOSU Public Media,scraper
900406df-423d-4140-98d2-e03e40fbca36,198464,East Carolina University,North Carolina,2026-04-30,2026,program_suspension,44 academic programs discontinued as part of $25M savings plan,44 total programs discontinued: 33 voluntarily identified by faculty/administrators + 11 recommended by APRO oversight committee last year.,"44 total programs discontinued: 33 voluntarily identified by faculty/administrators + 11 recommended by APRO oversight committee last year. Named programs include: BA Sociology (CIP 45.1101), MAED Middle Grades, MS Software Engineering (CIP 14.0903), MS Sustainable Tourism and Hospitality, PB Sustainable Tourism and Hospitality, Minor Ethnic Studies, Minor Physics (CIP 40.0801), Minor Speech and Hearing, PB Gerontology, BS Family and Consumer Sciences, PB Medical Family Therapy. Currently enrolled students may finish degrees via teach-out. Part of 3-year $25M savings target; first-year goal of $6M+ already exceeded.",https://wcti12.com/news/local/ecu-to-cut-33-academic-programs-including-sociology-software-engineering-and-physics,,WCTI News 12,scraper
417f7267-e390-4fc1-8eb2-89cad03117e0,166027,Harvard University,Massachusetts,2026-04-30,2026,staff_layoff,Radcliffe Institute staff layoffs and role reductions,"Radcliffe Institute for Advanced Study laid off 4 employees, shifted 3 to part-time, and eliminated 8 vacant positions (15 total roles affected).","Radcliffe Institute for Advanced Study laid off 4 employees, shifted 3 to part-time, and eliminated 8 vacant positions (15 total roles affected). Institute employs ~100 people. Announced by Dean Tomiko Brown-Nagin via Wednesday email citing ""wide range of federal actions targeting Harvard, cost pressures, and market volatility."" Harvard central administration directed all units to pursue ""structural cuts."" Follows prior hiring freeze, salary freeze for non-union employees, and vacant role eliminations. Radcliffe endowment-dependent (86% of revenue).",https://www.thecrimson.com/article/2026/4/30/radcliffe-layoffs/,,The Harvard Crimson,scraper
